Entity,Code,Year,Oil_cons_TWh,Gas_cons_TWh,Coal_cons_TWh
Canada,CAN,1992,936.4967,680.55365,311.20917
Canada,CAN,1993,948.5795,722.08167,276.30972
Canada,CAN,1994,968.85803,747.5287,292.96918
Canada,CAN,1995,1016.6471,772.519,306.2336
Canada,CAN,1996,1041.7712,785.5823,312.5264
Canada,CAN,1997,1073.6844,801.0565,326.6361
Canada,CAN,1998,1094.4219,787.57275,349.21582
Canada,CAN,1999,1115.5518,841.914,335.69028
Canada,CAN,2000,1109.1815,892.2073,355.18832
Canada,CAN,2001,1140.4631,840.422,369.12305
Canada,CAN,2002,1183.0521,874.6652,371.2714
Canada,CAN,2003,1227.1874,897.848,370.3575
Canada,CAN,2004,1280.9209,878.19775,349.85416
Canada,CAN,2005,1245.6702,875.9175,348.345
Canada,CAN,2006,1256.6465,870.735,337.43332
Canada,CAN,2007,1290.2416,936.5643,352.7697
Canada,CAN,2008,1245.3483,925.4387,335.2303
Canada,CAN,2009,1214.7852,897.27527,280.07834
Canada,CAN,2010,1269.0015,915.721,286.9853
Canada,CAN,2011,1271.1622,1005.508,258.7261
Canada,CAN,2012,1289.1195,994.2352,245.40973
Canada,CAN,2013,1283.074,1054.407,239.33694
Canada,CAN,2014,1281.88,1098.4153,227.59917
Canada,CAN,2015,1285.0431,1103.3245,228.95917
Canada,CAN,2016,1281.8102,1049.8925,213.09778
Canada,CAN,2017,1270.6674,1099.0487,221.60472
Canada,CAN,2018,1315.245,1156.2998,181.7225
Canada,CAN,2019,1304.9493,1172.9263,170.1786
Canada,CAN,2020,1142.5134,1132.635,145.98361
Canada,CAN,2021,1158.2396,1191.679,133.30167
Central America (BP),,1965,41.381695,,0.003638889
Central America (BP),,1966,41.064636,,0.018222222
Central America (BP),,1967,42.675953,,0.02563889
Central America (BP),,1968,44.016434,,0.018805556
Central America (BP),,1969,45.739628,,0.033385
Central America (BP),,1970,47.50745,,0.011111111
Central America (BP),,1971,49.296165,0,0.018444445
Central America (BP),,1972,52.13576,0,0.080525555
Central America (BP),,1973,57.424416,0,0.11541889
Central America (BP),,1974,60.835712,0,0.048084445
Central America (BP),,1975,68.04669,0,0.012722222
Central America (BP),,1976,71.200035,0,0.007638889
Central America (BP),,1977,76.02005,0,0.015666667
Central America (BP),,1978,77.03073,0,0.016166667
Central America (BP),,1979,77.79675,0,0.024416666
Central America (BP),,1980,72.59109,0,0.179445
Central America (BP),,1981,70.20515,0,0.1756536
Central America (BP),,1982,70.169014,0,0.039885
Central America (BP),,1983,69.11782,0,0.032052223
Central America (BP),,1984,70.4262,0,0.008805555
Central America (BP),,1985,71.68649,0,0.26255694
Central America (BP),,1986,71.5973,0,0.2724889
Central America (BP),,1987,76.950554,0,0.29319027
Central America (BP),,1988,74.60748,0,0.1507236
Central America (BP),,1989,77.98298,0,0.39501777
Central America (BP),,1990,80.506874,0,0.28023055
Central America (BP),,1991,87.79552,0,0.39418444
Central America (BP),,1992,99.84211,0,0.3629
Central America (BP),,1993,106.56006,0,0.46846917
Central America (BP),,1994,116.62919,0,0.47405165
Central America (BP),,1995,129.19746,0,0.37101054
Central America (BP),,1996,126.179016,0,0.9296408
Central America (BP),,1997,136.79306,0,0.50070804
Central America (BP),,1998,156.8219,0,0.5190764
Central America (BP),,1999,154.67802,0,1.0279958
Central America (BP),,2000,159.42989,0,3.0297291
Central America (BP),,2001,170.77931,0,3.2164087
Central America (BP),,2002,170.35345,0,3.9263513
Central America (BP),,2003,177.98372,0,4.1006107
Central America (BP),,2004,181.87538,0,4.3470693
Central America (BP),,2005,180.30638,0,3.5734892
Central America (BP),,2006,190.83191,0,3.8185322
Central America (BP),,2007,201.86307,0,4.1507273
Central America (BP),,2008,202.57097,0,4.3453126
Central America (BP),,2009,200.55675,0,3.3785641
Central America (BP),,2010,202.77202,0,4.301831
Central America (BP),,2011,214.97868,0,6.4521413
Central America (BP),,2012,217.11224,0,8.4232435
Central America (BP),,2013,216.86687,0,10.958167
Central America (BP),,2014,224.2641,0,11.69283
Central America (BP),,2015,243.65219,0,14.802631
Central America (BP),,2016,252.41,0,16.214334
Central America (BP),,2017,256.52484,0,11.502383
Central America (BP),,2018,241.97342,1.8176506,14.452818
Central America (BP),,2019,260.0822,4.792799,19.669947
Central America (BP),,2020,218.00719,3.554876,18.204687
Central America (BP),,2021,246.11107,2.8053887,24.153725
Chile,CHL,1965,41.606358,6.1778,13.54895
Chile,CHL,1966,45.548286,6.4515,13.956
Chile,CHL,1967,47.550488,5.718375,13.956
Chile,CHL,1968,50.105522,4.8875,13.956
Chile,CHL,1969,53.354343,6.43195,13.956
Chile,CHL,1970,56.322186,6.422175,14.92129
Chile,CHL,1971,62.38954,6.54925,14.40957
Chile,CHL,1972,66.091324,5.96275,11.90912
Chile,CHL,1973,62.904873,4.682225,12.93256
Chile,CHL,1974,60.21715,4.877725,12.25802
Chile,CHL,1975,52.48442,5.53265,9.79246
Chile,CHL,1976,55.64113,6.04095,9.8855
Chile,CHL,1977,57.003143,6.2169,10.64145
Chile,CHL,1978,62.35713,5.80635,10.37396
Chile,CHL,1979,62.935627,6.871825,11.47881
Chile,CHL,1980,63.69678,7.038,12.6767
Chile,CHL,1981,65.792305,6.930475,12.65344
Chile,CHL,1982,58.373783,7.17485,8.43175
Chile,CHL,1983,56.699333,7.7418,10.10647
Chile,CHL,1984,56.72722,7.91775,13.63036
Chile,CHL,1985,55.194527,7.907975,13.64199
Chile,CHL,1986,59.04986,7.2335,12.95582
Chile,CHL,1987,61.685284,7.01845,13.35124
Chile,CHL,1988,67.96125,9.862975,18.608
Chile,CHL,1989,75.170395,15.38585,25.14406
Chile,CHL,1990,79.35556,16.51975,30.291498
Chile,CHL,1991,88.48296,19.455828,24.885874
Chile,CHL,1992,95.84964,21.762056,21.517826
Chile,CHL,1993,104.48654,22.534037,21.70972
Chile,CHL,1994,112.2142,21.734144,25.605772
Chile,CHL,1995,123.3562,20.827003,27.604967
Chile,CHL,1996,130.98291,21.1666,38.25277
Chile,CHL,1997,140.88295,28.79937,49.797684
Chile,CHL,1998,144.0185,39.77111,46.853783
Chile,CHL,1999,145.66054,54.32838,48.350563
Chile,CHL,2000,142.36902,70.14053,37.3637
Chile,CHL,2001,135.44453,79.50152,29.314577
Chile,CHL,2002,141.35428,80.17722,29.547178
